136287143s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 19:11:46 | 200 |    7.738821ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:27:23 | 200 |   13.484378ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:27:59 | 200 |   18.295843ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:28:35 | 200 |    7.502013ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:29:11 | 200 |    8.647388ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:29:47 | 200 |     7.94639ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T21:29:53.507+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:30:05 | 200 | 12.270446383s |       127.0.0.1 | POST     "/v1/chat/completions"
time=2025-05-05T21:30:05.775+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:30:23 | 200 |   11.561451ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:30:30 | 200 | 24.591914161s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 21:30:59 | 200 |   19.506813ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:31:35 | 200 |   14.921627ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:32:11 | 200 |   21.315808ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:32:47 | 200 |    8.167361ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:33:23 | 200 |    7.749333ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:33:59 | 200 |    8.041022ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:34:35 | 200 |    8.265693ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T21:35:11.331+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:35:11 | 200 |   15.193351ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:35:23 | 200 | 11.973852963s |       127.0.0.1 | POST     "/v1/chat/completions"
time=2025-05-05T21:35:23.292+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:35:41 | 200 | 17.865915624s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 21:35:47 | 200 |    7.984521ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:36:23 | 200 |    7.863219ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:36:59 | 200 |    8.927653ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:37:35 | 200 |    7.752071ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:38:11 | 200 |    8.141255ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:38:47 | 200 |   13.022712ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:39:23 | 200 |    7.804404ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:39:59 | 200 |      9.7016ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:40:35 | 200 |    8.208531ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:41:11 | 200 |    8.074328ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:41:47 | 200 |   15.244834ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:42:23 | 200 |   21.215395ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:42:59 | 200 |   13.459969ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:43:35 | 200 |   17.881573ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:44:11 | 200 |   12.598707ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:44:47 | 200 |    12.44087ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:45:23 | 200 |   15.747174ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:45:59 | 200 |   12.835106ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:46:35 | 200 |    13.56023ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:47:11 | 200 |   15.241122ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:47:47 | 200 |   16.527493ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:48:23 | 200 |   14.117898ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:48:59 | 200 |   13.457161ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:49:35 | 200 |    7.672641ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:50:11 | 200 |    7.172927ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:50:47 | 200 |    7.958694ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:51:23 | 200 |    7.898656ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:51:59 | 200 |     8.15724ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T21:52:06.036+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:52:06.063+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:52:06.090+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:52:06.093+01:00 level=INFO source=server.go:105 msg="system memory" total="16.0 GiB" free="8.2 GiB" free_swap="0 B"
time=2025-05-05T21:52:06.093+01:00 level=WARN source=ggml.go:152 msg="key not found" key=qwen3.vision.block_count default=0
time=2025-05-05T21:52:06.094+01:00 level=INFO source=server.go:138 msg=offload library=cpu layers.requested=-1 layers.model=37 layers.offload=0 layers.split="" memory.available="[8.2 GiB]" memory.gpu_overhead="0 B" memory.required.full="4.4 GiB" memory.required.partial="0 B" memory.required.kv="1.1 GiB" memory.required.allocations="[4.4 GiB]" memory.weights.total="2.4 GiB" memory.weights.repeating="2.1 GiB" memory.weights.nonrepeating="304.3 MiB" memory.graph.full="768.0 MiB" memory.graph.partial="768.0 MiB"
time=2025-05-05T21:52:06.094+01:00 level=WARN source=server.go:173 msg="flash attention enabled but not supported by gpu"
llama_model_loader: loaded meta data with 27 key-value pairs and 398 tensors from /Users/neidu/.ollama/models/blobs/sha256-163553aea1b1de62de7c5eb2ef5afb756b4b3133308d9ae7e42e951d8d696ef5 (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen3
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = Qwen3 4B
llama_model_loader: - kv   3:                           general.basename str              = Qwen3
llama_model_loader: - kv   4:                         general.size_label str              = 4B
llama_model_loader: - kv   5:                          qwen3.block_count u32              = 36
llama_model_loader: - kv   6:                       qwen3.context_length u32              = 40960
llama_model_loader: - kv   7:                     qwen3.embedding_length u32              = 2560
llama_model_loader: - kv   8:                  qwen3.feed_forward_length u32              = 9728
llama_model_loader: - kv   9:                 qwen3.attention.head_count u32              = 32
llama_model_loader: - kv  10:              qwen3.attention.head_count_kv u32              = 8
llama_model_loader: - kv  11:                       qwen3.rope.freq_base f32              = 1000000.000000
llama_model_loader: - kv  12:     qwen3.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  13:                 qwen3.attention.key_length u32              = 128
llama_model_loader: - kv  14:               qwen3.attention.value_length u32              = 128
llama_model_loader: - kv  15:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  16:                         tokenizer.ggml.pre str              = qwen2
llama_model_loader: - kv  17:                      tokenizer.ggml.tokens arr[str,151936]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  18:                  tokenizer.ggml.token_type arr[i32,151936]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  19:                      tokenizer.ggml.merges arr[str,151387]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
llama_model_loader: - kv  20:                tokenizer.ggml.eos_token_id u32              = 151645
llama_model_loader: - kv  21:            tokenizer.ggml.padding_token_id u32              = 151643
llama_model_loader: - kv  22:                tokenizer.ggml.bos_token_id u32              = 151643
llama_model_loader: - kv  23:               tokenizer.ggml.add_bos_token bool             = false
llama_model_loader: - kv  24:                    tokenizer.chat_template str              = {%- if tools %}\n    {{- '<|im_start|>...
llama_model_loader: - kv  25:               general.quantization_version u32              = 2
llama_model_loader: - kv  26:                          general.file_type u32              = 15
llama_model_loader: - type  f32:  145 tensors
llama_model_loader: - type  f16:   36 tensors
llama_model_loader: - type q4_K:  198 tensors
llama_model_loader: - type q6_K:   19 tensors
print_info: file format = GGUF V3 (latest)
print_info: file type   = Q4_K - Medium
print_info: file size   = 2.44 GiB (5.20 BPW) 
load: special tokens cache size = 26
load: token to piece cache size = 0.9311 MB
print_info: arch             = qwen3
print_info: vocab_only       = 1
print_info: model type       = ?B
print_info: model params     = 4.02 B
print_info: general.name     = Qwen3 4B
print_info: vocab type       = BPE
print_info: n_vocab          = 151936
print_info: n_merges         = 151387
print_info: BOS token        = 151643 '<|endoftext|>'
print_info: EOS token        = 151645 '<|im_end|>'
print_info: EOT token        = 151645 '<|im_end|>'
print_info: PAD token        = 151643 '<|endoftext|>'
print_info: LF token         = 198 'Ċ'
print_info: FIM PRE token    = 151659 '<|fim_prefix|>'
print_info: FIM SUF token    = 151661 '<|fim_suffix|>'
print_info: FIM MID token    = 151660 '<|fim_middle|>'
print_info: FIM PAD token    = 151662 '<|fim_pad|>'
print_info: FIM REP token    = 151663 '<|repo_name|>'
print_info: FIM SEP token    = 151664 '<|file_sep|>'
print_info: EOG token        = 151643 '<|endoftext|>'
print_info: EOG token        = 151645 '<|im_end|>'
print_info: EOG token        = 151662 '<|fim_pad|>'
print_info: EOG token        = 151663 '<|repo_name|>'
print_info: EOG token        = 151664 '<|file_sep|>'
print_info: max token length = 256
llama_model_load: vocab only - skipping tensors
time=2025-05-05T21:52:06.512+01:00 level=INFO source=server.go:405 msg="starting llama server" cmd="/Applications/Ollama.app/Contents/Resources/ollama runner --model /Users/neidu/.ollama/models/blobs/sha256-163553aea1b1de62de7c5eb2ef5afb756b4b3133308d9ae7e42e951d8d696ef5 --ctx-size 8192 --batch-size 512 --threads 6 --no-mmap --parallel 4 --port 63440"
time=2025-05-05T21:52:06.517+01:00 level=INFO source=sched.go:451 msg="loaded runners" count=1
time=2025-05-05T21:52:06.518+01:00 level=INFO source=server.go:580 msg="waiting for llama runner to start responding"
time=2025-05-05T21:52:06.519+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server error"
time=2025-05-05T21:52:06.652+01:00 level=INFO source=runner.go:853 msg="starting go runner"
load_backend: loaded CPU backend from /Applications/Ollama.app/Contents/Resources/libggml-cpu-haswell.so
time=2025-05-05T21:52:06.691+01:00 level=INFO source=ggml.go:109 msg=system CPU.0.SSE3=1 CPU.0.SSSE3=1 CPU.0.AVX=1 CPU.0.AVX2=1 CPU.0.F16C=1 CPU.0.FMA=1 CPU.0.BMI2=1 CPU.0.LLAMAFILE=1 CPU.1.SSE3=1 CPU.1.SSSE3=1 CPU.1.LLAMAFILE=1 compiler=cgo(clang)
time=2025-05-05T21:52:06.693+01:00 level=INFO source=runner.go:913 msg="Server listening on 127.0.0.1:63440"
llama_model_loader: loaded meta data with 27 key-value pairs and 398 tensors from /Users/neidu/.ollama/models/blobs/sha256-163553aea1b1de62de7c5eb2ef5afb756b4b3133308d9ae7e42e951d8d696ef5 (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen3
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = Qwen3 4B
llama_model_loader: - kv   3:                           general.basename str              = Qwen3
llama_model_loader: - kv   4:                         general.size_label str              = 4B
llama_model_loader: - kv   5:                          qwen3.block_count u32              = 36
llama_model_loader: - kv   6:                       qwen3.context_length u32              = 40960
llama_model_loader: - kv   7:                     qwen3.embedding_length u32              = 2560
llama_model_loader: - kv   8:                  qwen3.feed_forward_length u32              = 9728
llama_model_loader: - kv   9:                 qwen3.attention.head_count u32              = 32
llama_model_loader: - kv  10:              qwen3.attention.head_count_kv u32              = 8
llama_model_loader: - kv  11:                       qwen3.rope.freq_base f32              = 1000000.000000
llama_model_loader: - kv  12:     qwen3.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  13:                 qwen3.attention.key_length u32              = 128
llama_model_loader: - kv  14:               qwen3.attention.value_length u32              = 128
llama_model_loader: - kv  15:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  16:                         tokenizer.ggml.pre str              = qwen2
time=2025-05-05T21:52:06.771+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server loading model"
llama_model_loader: - kv  17:                      tokenizer.ggml.tokens arr[str,151936]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  18:                  tokenizer.ggml.token_type arr[i32,151936]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  19:                      tokenizer.ggml.merges arr[str,151387]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
llama_model_loader: - kv  20:                tokenizer.ggml.eos_token_id u32              = 151645
llama_model_loader: - kv  21:            tokenizer.ggml.padding_token_id u32              = 151643
llama_model_loader: - kv  22:                tokenizer.ggml.bos_token_id u32              = 151643
llama_model_loader: - kv  23:               tokenizer.ggml.add_bos_token bool             = false
llama_model_loader: - kv  24:                    tokenizer.chat_template str              = {%- if tools %}\n    {{- '<|im_start|>...
llama_model_loader: - kv  25:               general.quantization_version u32              = 2
llama_model_loader: - kv  26:                          general.file_type u32              = 15
llama_model_loader: - type  f32:  145 tensors
llama_model_loader: - type  f16:   36 tensors
llama_model_loader: - type q4_K:  198 tensors
llama_model_loader: - type q6_K:   19 tensors
print_info: file format = GGUF V3 (latest)
print_info: file type   = Q4_K - Medium
print_info: file size   = 2.44 GiB (5.20 BPW) 
load: special tokens cache size = 26
load: token to piece cache size = 0.9311 MB
print_info: arch             = qwen3
print_info: vocab_only       = 0
print_info: n_ctx_train      = 40960
print_info: n_embd           = 2560
print_info: n_layer          = 36
print_info: n_head           = 32
print_info: n_head_kv        = 8
print_info: n_rot            = 128
print_info: n_swa            = 0
print_info: n_swa_pattern    = 1
print_info: n_embd_head_k    = 128
print_info: n_embd_head_v    = 128
print_info: n_gqa            = 4
print_info: n_embd_k_gqa     = 1024
print_info: n_embd_v_gqa     = 1024
print_info: f_norm_eps       = 0.0e+00
print_info: f_norm_rms_eps   = 1.0e-06
print_info: f_clamp_kqv      = 0.0e+00
print_info: f_max_alibi_bias = 0.0e+00
print_info: f_logit_scale    = 0.0e+00
print_info: f_attn_scale     = 0.0e+00
print_info: n_ff             = 9728
print_info: n_expert         = 0
print_info: n_expert_used    = 0
print_info: causal attn      = 1
print_info: pooling type     = 0
print_info: rope type        = 2
print_info: rope scaling     = linear
print_info: freq_base_train  = 1000000.0
print_info: freq_scale_train = 1
print_info: n_ctx_orig_yarn  = 40960
print_info: rope_finetuned   = unknown
print_info: ssm_d_conv       = 0
print_info: ssm_d_inner      = 0
print_info: ssm_d_state      = 0
print_info: ssm_dt_rank      = 0
print_info: ssm_dt_b_c_rms   = 0
print_info: model type       = ?B
print_info: model params     = 4.02 B
print_info: general.name     = Qwen3 4B
print_info: vocab type       = BPE
print_info: n_vocab          = 151936
print_info: n_merges         = 151387
print_info: BOS token        = 151643 '<|endoftext|>'
print_info: EOS token        = 151645 '<|im_end|>'
print_info: EOT token        = 151645 '<|im_end|>'
print_info: PAD token        = 151643 '<|endoftext|>'
print_info: LF token         = 198 'Ċ'
print_info: FIM PRE token    = 151659 '<|fim_prefix|>'
print_info: FIM SUF token    = 151661 '<|fim_suffix|>'
print_info: FIM MID token    = 151660 '<|fim_middle|>'
print_info: FIM PAD token    = 151662 '<|fim_pad|>'
print_info: FIM REP token    = 151663 '<|repo_name|>'
print_info: FIM SEP token    = 151664 '<|file_sep|>'
print_info: EOG token        = 151643 '<|endoftext|>'
print_info: EOG token        = 151645 '<|im_end|>'
print_info: EOG token        = 151662 '<|fim_pad|>'
print_info: EOG token        = 151663 '<|repo_name|>'
print_info: EOG token        = 151664 '<|file_sep|>'
print_info: max token length = 256
load_tensors: loading model tensors, this can take a while... (mmap = false)
load_tensors:          CPU model buffer size =  2493.69 MiB
llama_context: constructing llama_context
llama_context: n_seq_max     = 4
llama_context: n_ctx         = 8192
llama_context: n_ctx_per_seq = 2048
llama_context: n_batch       = 2048
llama_context: n_ubatch      = 512
llama_context: causal_attn   = 1
llama_context: flash_attn    = 0
llama_context: freq_base     = 1000000.0
llama_context: freq_scale    = 1
llama_context: n_ctx_per_seq (2048) < n_ctx_train (40960) -- the full capacity of the model will not be utilized
llama_context:        CPU  output buffer size =     2.36 MiB
init: kv_size = 8192, offload = 1, type_k = 'f16', type_v = 'f16', n_layer = 36, can_shift = 1
init:        CPU KV buffer size =  1152.00 MiB
llama_context: KV self size  = 1152.00 MiB, K (f16):  576.00 MiB, V (f16):  576.00 MiB
llama_context:        CPU compute buffer size =   554.01 MiB
llama_context: graph nodes  = 1374
llama_context: graph splits = 1
time=2025-05-05T21:52:12.354+01:00 level=INFO source=server.go:619 msg="llama runner started in 5.84 seconds"
[GIN] 2025/05/05 - 21:52:27 | 200 | 21.924751446s |       127.0.0.1 | POST     "/v1/chat/completions"
time=2025-05-05T21:52:27.977+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:52:35 | 200 |   14.736685ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:52:45 | 200 | 17.568583391s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 21:53:11 | 200 |   10.877397ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:53:47 | 200 |     9.24107ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:54:23 | 200 |    8.850898ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:54:59 | 200 |    8.660829ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:55:35 | 200 |    8.315492ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:56:11 | 200 |    8.898789ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T21:56:30.093+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:56:43 | 200 |  13.09650018s |       127.0.0.1 | POST     "/v1/chat/completions"
time=2025-05-05T21:56:43.169+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 21:56:47 | 200 |   10.758917ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:56:49 | 200 |    1.374581ms |       127.0.0.1 | HEAD     "/"
[GIN] 2025/05/05 - 21:56:49 | 200 |    6.196201ms |       127.0.0.1 | GET      "/api/ps"
[GIN] 2025/05/05 - 21:57:01 | 200 |  18.03472374s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 21:57:23 | 200 |   10.447726ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:57:59 | 200 |    8.715075ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:58:35 | 200 |    7.760351ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:59:11 | 200 |    7.322389ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 21:59:47 | 200 |    8.079074ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T21:59:57.409+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:59:57.476+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:59:57.542+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:59:57.543+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.block_count default=0
time=2025-05-05T21:59:57.546+01:00 level=INFO source=server.go:105 msg="system memory" total="16.0 GiB" free="5.9 GiB" free_swap="0 B"
time=2025-05-05T21:59:57.546+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.block_count default=0
time=2025-05-05T21:59:57.549+01:00 level=INFO source=server.go:138 msg=offload library=cpu layers.requested=-1 layers.model=27 layers.offload=0 layers.split="" memory.available="[5.9 GiB]" memory.gpu_overhead="0 B" memory.required.full="1.4 GiB" memory.required.partial="0 B" memory.required.kv="87.0 MiB" memory.required.allocations="[1.4 GiB]" memory.weights.total="762.5 MiB" memory.weights.repeating="456.5 MiB" memory.weights.nonrepeating="306.0 MiB" memory.graph.full="514.2 MiB" memory.graph.partial="750.5 MiB"
time=2025-05-05T21:59:57.549+01:00 level=WARN source=server.go:173 msg="flash attention enabled but not supported by gpu"
time=2025-05-05T21:59:57.724+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:59:57.749+01:00 level=WARN source=ggml.go:152 msg="key not found" key=tokenizer.ggml.add_eot_token default=false
time=2025-05-05T21:59:57.754+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.image_size default=0
time=2025-05-05T21:59:57.754+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.patch_size default=0
time=2025-05-05T21:59:57.754+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.num_channels default=0
time=2025-05-05T21:59:57.754+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.block_count default=0
time=2025-05-05T21:59:57.754+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.embedding_length default=0
time=2025-05-05T21:59:57.755+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.attention.head_count default=0
time=2025-05-05T21:59:57.755+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.image_size default=0
time=2025-05-05T21:59:57.755+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.patch_size default=0
time=2025-05-05T21:59:57.755+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.attention.layer_norm_epsilon default=0
time=2025-05-05T21:59:57.764+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.rope.freq_scale default=1
time=2025-05-05T21:59:57.765+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.mm_tokens_per_image default=256
time=2025-05-05T21:59:57.765+01:00 level=INFO source=server.go:405 msg="starting llama server" cmd="/Applications/Ollama.app/Contents/Resources/ollama runner --ollama-engine --model /Users/neidu/.ollama/models/blobs/sha256-7cd4618c1faf8b7233c6c906dac1694b6a47684b37b8895d470ac688520b9c01 --ctx-size 8192 --batch-size 512 --threads 6 --no-mmap --parallel 4 --port 52928"
time=2025-05-05T21:59:57.771+01:00 level=INFO source=sched.go:451 msg="loaded runners" count=2
time=2025-05-05T21:59:57.771+01:00 level=INFO source=server.go:580 msg="waiting for llama runner to start responding"
time=2025-05-05T21:59:57.772+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server error"
time=2025-05-05T21:59:57.818+01:00 level=INFO source=runner.go:866 msg="starting ollama engine"
time=2025-05-05T21:59:57.819+01:00 level=INFO source=runner.go:929 msg="Server listening on 127.0.0.1:52928"
time=2025-05-05T21:59:57.990+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T21:59:57.991+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.name default=""
time=2025-05-05T21:59:57.991+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.description default=""
time=2025-05-05T21:59:57.991+01:00 level=INFO source=ggml.go:72 msg="" architecture=gemma3 file_type=Q4_K_M name="" description="" num_tensors=340 num_key_values=32
time=2025-05-05T21:59:58.024+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server loading model"
load_backend: loaded CPU backend from /Applications/Ollama.app/Contents/Resources/libggml-cpu-haswell.so
time=2025-05-05T21:59:58.034+01:00 level=INFO source=ggml.go:109 msg=system CPU.0.SSE3=1 CPU.0.SSSE3=1 CPU.0.AVX=1 CPU.0.AVX2=1 CPU.0.F16C=1 CPU.0.FMA=1 CPU.0.BMI2=1 CPU.0.LLAMAFILE=1 CPU.1.SSE3=1 CPU.1.SSSE3=1 CPU.1.LLAMAFILE=1 compiler=cgo(clang)
time=2025-05-05T21:59:58.037+01:00 level=INFO source=ggml.go:298 msg="model weights" buffer=CPU size="1.0 GiB"
time=2025-05-05T21:59:59.036+01:00 level=WARN source=ggml.go:152 msg="key not found" key=tokenizer.ggml.add_eot_token default=false
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.image_size default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.patch_size default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.num_channels default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.block_count default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.embedding_length default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.attention.head_count default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.image_size default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.patch_size default=0
time=2025-05-05T21:59:59.041+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.vision.attention.layer_norm_epsilon default=0
time=2025-05-05T21:59:59.048+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.rope.freq_scale default=1
time=2025-05-05T21:59:59.048+01:00 level=WARN source=ggml.go:152 msg="key not found" key=gemma3.mm_tokens_per_image default=256
time=2025-05-05T21:59:59.196+01:00 level=INFO source=ggml.go:556 msg="compute graph" backend=CPU buffer_type=CPU size="68.2 MiB"
time=2025-05-05T21:59:59.279+01:00 level=INFO source=server.go:619 msg="llama runner started in 1.51 seconds"
[GIN] 2025/05/05 - 22:00:02 | 200 |  5.214526956s |       127.0.0.1 | POST     "/v1/chat/completions"
time=2025-05-05T22:00:07.775+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 22:00:13 | 200 |  5.460389732s |       127.0.0.1 | POST     "/v1/chat/completions"
